CustomerID,Age,Income,Credit Score,Tenure,Segment
8326,55,401000,629,16,Affluent
8327,31,208000,422,14,Mass Market
8328,25,115000,379,8,Mass Market
8329,44,244000,530,13,Mass Market
8330,71,463000,833,3,Retiree
8331,19,50000,300,2,Mass Market
8332,34,207000,443,13,Mass Market
8333,54,338000,699,3,Affluent
8334,31,168000,438,1,Mass Market
8335,42,253000,550,2,Mass Market
8336,73,471000,850,10,Affluent
8337,47,258000,602,11,Mass Market
8338,46,261000,586,3,Mass Market
8339,37,217000,524,8,Mass Market
8340,38,208000,468,15,Mass Market
8341,70,415000,815,5,Retiree
8342,39,188000,497,8,Mass Market
8343,52,315000,638,18,Affluent
8344,54,338000,633,18,Affluent
8345,33,186000,399,12,Mass Market
8346,67,445000,805,4,Retiree
8347,66,425000,844,8,Retiree
8348,60,376000,745,2,Retiree
8349,34,185000,483,20,Mass Market
8350,33,183000,455,3,Mass Market
8351,72,474000,826,8,Retiree
8352,19,50000,307,12,Mass Market
8353,21,71000,326,2,Mass Market
8354,38,191000,477,17,Mass Market
8355,56,364000,624,14,Affluent
8356,51,360000,630,14,Affluent
8357,47,242000,576,6,Mass Market
8358,23,125000,383,8,Mass Market
8359,34,193000,479,10,Mass Market
8360,56,388000,612,18,Affluent
8361,42,230000,587,1,Mass Market
8362,22,50000,324,7,Mass Market
8363,22,88000,328,7,Mass Market
8364,37,245000,436,13,Mass Market
8365,33,139000,455,16,Mass Market
8366,68,424000,803,12,Retiree
8367,58,389000,744,19,Affluent
8368,54,324000,679,6,Affluent
8369,57,413000,668,7,Affluent
8370,26,134000,325,17,Mass Market
8371,22,61000,322,19,Mass Market
8372,59,363000,734,5,Affluent
8373,74,484000,838,3,Affluent
8374,19,57000,300,18,Mass Market
8375,26,123000,384,17,Mass Market
8376,60,394000,702,11,Affluent
8377,53,298000,630,9,Mass Market
8378,39,246000,484,17,Mass Market
8379,39,210000,510,19,Mass Market
8380,39,191000,537,13,Mass Market
8381,51,301000,640,6,Affluent
8382,72,500000,773,4,Affluent
8383,46,281000,622,18,Mass Market
8384,55,356000,686,12,Affluent
8385,63,377000,751,4,Retiree
8386,50,311000,627,5,Affluent
8387,35,217000,485,12,Mass Market
8388,24,50000,371,18,Mass Market
8389,18,50000,300,17,Mass Market
8390,50,326000,630,10,Affluent
8391,18,55000,305,6,Mass Market
8392,41,204000,538,17,Mass Market
8393,21,86000,310,8,Mass Market
8394,21,50000,362,2,Mass Market
8395,35,161000,450,12,Mass Market
8396,44,236000,554,3,Mass Market
8397,60,434000,697,20,Affluent
8398,49,249000,575,7,Mass Market
8399,50,259000,636,1,Mass Market
8400,45,275000,550,17,Mass Market
8401,59,383000,707,8,Affluent
8402,58,357000,651,10,Affluent
8403,72,484000,776,17,Affluent
8404,53,299000,696,16,Mass Market
8405,23,93000,397,10,Mass Market
8406,33,177000,429,15,Mass Market
8407,51,352000,638,16,Affluent
8408,40,284000,503,18,Mass Market
8409,67,436000,801,4,Affluent
8410,59,341000,670,7,Affluent
8411,41,246000,491,12,Mass Market
8412,73,488000,841,12,Retiree
8413,66,430000,783,1,Retiree
8414,30,98000,397,12,Mass Market
8415,73,495000,801,7,Retiree
8416,35,199000,505,15,Mass Market
8417,71,500000,807,2,Affluent
8418,30,131000,404,1,Mass Market
8419,66,411000,808,4,Retiree
8420,54,324000,721,8,Affluent
8421,60,416000,722,17,Retiree
8422,56,397000,700,18,Affluent
8423,59,413000,669,5,Affluent
8424,34,198000,479,6,Mass Market
8425,32,162000,463,12,Mass Market
8426,35,190000,438,16,Mass Market
8427,40,235000,500,9,Mass Market
8428,71,468000,850,15,Retiree
8429,68,478000,783,8,Affluent
8430,47,233000,628,12,Mass Market
8431,51,271000,625,14,Mass Market
8432,21,50000,329,17,Mass Market
8433,20,50000,349,14,Mass Market
8434,24,139000,421,20,Mass Market
8435,73,456000,850,5,Affluent
8436,35,152000,472,13,Mass Market
8437,59,355000,741,6,Affluent
8438,24,131000,399,14,Mass Market
8439,57,406000,699,6,Affluent
8440,23,121000,360,3,Mass Market
8441,39,251000,527,16,Mass Market
8442,18,100000,300,12,Mass Market
8443,21,50000,300,14,Mass Market
8444,63,375000,749,2,Affluent
8445,66,415000,748,18,Affluent
8446,69,463000,802,7,Retiree
8447,67,447000,787,5,Retiree
8448,60,391000,683,12,Affluent
8449,46,300000,593,17,Mass Market
8450,38,153000,439,12,Mass Market
8451,43,247000,536,11,Mass Market
8452,31,162000,382,1,Mass Market
8453,26,105000,369,9,Mass Market
8454,64,425000,780,8,Affluent
8455,29,169000,386,14,Mass Market
8456,59,381000,642,4,Affluent
8457,68,500000,784,11,Retiree
8458,73,500000,815,17,Retiree
8459,68,460000,791,8,Retiree
8460,23,105000,342,1,Mass Market
8461,37,225000,492,18,Mass Market
8462,41,285000,561,5,Mass Market
8463,44,294000,544,8,Mass Market
8464,55,363000,666,8,Affluent
8465,25,84000,359,9,Mass Market
8466,18,62000,330,18,Mass Market
8467,71,493000,825,7,Retiree
8468,66,459000,787,10,Retiree
8469,66,414000,794,16,Retiree
8470,41,257000,468,3,Mass Market
8471,64,444000,775,10,Affluent
8472,24,62000,370,8,Mass Market
8473,36,159000,457,18,Mass Market
8474,39,252000,545,4,Mass Market
8475,74,474000,850,12,Retiree
8476,72,500000,825,5,Retiree
8477,52,315000,572,4,Affluent
8478,47,295000,583,19,Mass Market
8479,46,285000,545,19,Mass Market
8480,39,197000,440,5,Mass Market
8481,28,172000,416,15,Mass Market
8482,37,194000,532,12,Mass Market
8483,46,277000,572,13,Mass Market
8484,68,392000,799,6,Retiree
8485,58,331000,733,17,Affluent
8486,59,413000,708,20,Affluent
8487,51,315000,606,10,Affluent
8488,18,50000,300,14,Mass Market
8489,48,274000,619,15,Mass Market
8490,47,299000,597,10,Mass Market
8491,65,465000,789,6,Affluent
8492,35,170000,394,16,Mass Market
8493,72,500000,850,2,Retiree
8494,34,174000,433,10,Mass Market
8495,55,362000,696,5,Affluent
8496,31,101000,371,9,Mass Market
8497,40,179000,493,19,Mass Market
8498,42,267000,519,19,Mass Market
8499,32,171000,407,9,Mass Market
8500,63,424000,717,16,Retiree
8501,73,460000,850,19,Retiree
8502,39,206000,496,20,Mass Market
8503,20,50000,384,4,Mass Market
8504,73,467000,850,5,Retiree
8505,72,483000,770,18,Retiree
8506,36,204000,467,8,Mass Market
8507,74,479000,838,13,Retiree
8508,61,412000,694,9,Retiree
8509,51,314000,661,10,Affluent
8510,52,316000,660,4,Affluent
8511,67,446000,846,19,Retiree
8512,18,113000,300,4,Mass Market
8513,69,455000,814,13,Retiree
8514,38,239000,486,17,Mass Market
8515,46,291000,563,11,Mass Market
8516,23,83000,373,2,Mass Market
8517,54,293000,720,5,Mass Market
8518,18,50000,330,13,Mass Market
8519,68,454000,817,3,Affluent
8520,18,50000,300,19,Mass Market
8521,44,298000,581,19,Mass Market
8522,38,189000,532,16,Mass Market
8523,70,463000,785,16,Affluent
8524,33,187000,449,3,Mass Market
8525,61,387000,713,9,Retiree
8526,71,500000,802,19,Retiree
8527,57,331000,713,1,Affluent
8528,43,205000,538,14,Mass Market
8529,33,162000,462,11,Mass Market
8530,45,265000,580,18,Mass Market
8531,18,57000,300,20,Mass Market
8532,53,335000,600,7,Affluent
8533,27,110000,378,6,Mass Market
8534,60,342000,728,12,Retiree
8535,34,175000,466,2,Mass Market
8536,74,469000,791,13,Retiree
8537,40,229000,540,20,Mass Market
8538,24,65000,342,1,Mass Market
8539,61,407000,740,15,Affluent
8540,70,500000,835,20,Retiree
8541,24,76000,373,8,Mass Market
8542,61,358000,779,18,Affluent
8543,32,197000,467,15,Mass Market
8544,51,368000,611,8,Affluent
8545,63,374000,731,2,Affluent
8546,62,401000,730,11,Retiree
8547,21,89000,319,8,Mass Market
8548,31,147000,439,13,Mass Market
8549,31,102000,394,1,Mass Market
8550,33,129000,489,18,Mass Market
8551,24,60000,360,5,Mass Market
8552,49,268000,645,1,Mass Market
8553,36,197000,441,12,Mass Market
8554,19,91000,300,5,Mass Market
8555,27,82000,421,16,Mass Market
8556,67,420000,762,18,Retiree
8557,34,145000,427,2,Mass Market
8558,54,348000,688,15,Affluent
8559,29,114000,384,11,Mass Market
8560,23,60000,349,10,Mass Market
8561,39,171000,490,3,Mass Market
8562,49,340000,627,13,Affluent
8563,58,437000,700,13,Affluent
8564,37,205000,514,3,Mass Market
8565,18,95000,300,10,Mass Market
8566,71,459000,828,4,Retiree
8567,64,420000,755,14,Retiree
8568,70,487000,788,17,Affluent
8569,23,68000,318,1,Mass Market
8570,36,190000,474,15,Mass Market
8571,35,178000,458,2,Mass Market
8572,23,103000,385,18,Mass Market
8573,62,405000,757,7,Retiree
8574,50,285000,594,13,Mass Market
8575,40,218000,508,3,Mass Market
8576,40,260000,532,3,Mass Market
8577,43,267000,565,13,Mass Market
8578,30,160000,454,4,Mass Market
8579,24,166000,357,16,Mass Market
8580,32,129000,442,8,Mass Market
8581,61,417000,669,8,Retiree
8582,44,261000,522,16,Mass Market
8583,43,261000,573,2,Mass Market
8584,50,313000,582,9,Affluent
8585,32,141000,387,13,Mass Market
8586,53,300000,667,12,Mass Market
8587,62,404000,720,2,Affluent
8588,72,460000,807,9,Affluent
8589,44,248000,511,1,Mass Market
8590,74,500000,806,6,Retiree
8591,22,50000,326,2,Mass Market
8592,19,52000,306,3,Mass Market
8593,72,500000,850,15,Affluent
8594,50,292000,610,7,Mass Market
8595,33,215000,438,13,Mass Market
8596,40,180000,507,16,Mass Market
8597,55,402000,596,13,Affluent
8598,72,484000,816,12,Retiree
8599,33,131000,466,17,Mass Market
8600,31,179000,430,11,Mass Market
8601,46,288000,598,7,Mass Market
8602,43,292000,578,13,Mass Market
8603,52,277000,585,10,Mass Market
8604,32,130000,418,10,Mass Market
8605,20,89000,350,13,Mass Market
8606,40,303000,519,19,Affluent
8607,46,292000,571,17,Mass Market
8608,51,337000,655,20,Affluent
8609,50,284000,591,7,Mass Market
8610,58,366000,671,4,Affluent
8611,58,353000,669,17,Affluent
8612,40,242000,476,4,Mass Market
8613,24,126000,352,18,Mass Market
8614,20,72000,325,20,Mass Market
8615,49,323000,573,8,Affluent
8616,48,290000,591,8,Mass Market
8617,35,226000,449,16,Mass Market
8618,60,362000,710,15,Affluent
8619,24,141000,402,18,Mass Market
8620,58,350000,695,19,Affluent
8621,18,50000,303,6,Mass Market
8622,31,119000,489,9,Mass Market
8623,69,475000,786,16,Retiree
8624,49,303000,623,9,Affluent
8625,23,112000,333,20,Mass Market
8626,56,303000,697,17,Affluent
8627,27,126000,361,4,Mass Market
8628,24,110000,349,15,Mass Market
8629,43,221000,529,11,Mass Market
8630,51,331000,593,14,Affluent
8631,47,214000,521,17,Mass Market
8632,53,327000,656,13,Affluent
8633,38,253000,477,9,Mass Market
8634,34,174000,449,16,Mass Market
8635,50,286000,610,8,Mass Market
8636,27,120000,344,14,Mass Market
8637,68,455000,779,15,Affluent
8638,64,447000,698,7,Retiree
8639,59,383000,689,11,Affluent
8640,68,475000,836,3,Retiree
8641,29,141000,392,7,Mass Market
8642,73,469000,806,5,Retiree
8643,33,128000,433,9,Mass Market
8644,58,383000,740,20,Affluent
8645,49,225000,591,19,Mass Market
8646,32,110000,391,13,Mass Market
8647,44,217000,501,19,Mass Market
8648,45,288000,553,16,Mass Market
8649,34,134000,482,2,Mass Market
8650,63,426000,755,1,Retiree
8651,67,413000,814,3,Retiree
8652,19,54000,329,12,Mass Market
8653,53,329000,644,6,Affluent
8654,67,439000,702,2,Affluent
8655,24,79000,400,16,Mass Market
8656,30,99000,374,5,Mass Market
8657,32,163000,507,12,Mass Market
8658,42,260000,513,4,Mass Market
8659,40,247000,494,14,Mass Market
8660,39,221000,490,17,Mass Market
8661,43,259000,546,12,Mass Market
8662,50,284000,573,13,Mass Market
8663,28,144000,372,17,Mass Market
8664,27,135000,416,20,Mass Market
8665,42,234000,576,15,Mass Market
8666,54,341000,620,9,Affluent
8667,65,427000,772,10,Affluent
8668,60,401000,697,6,Affluent
8669,70,422000,826,17,Affluent
8670,55,300000,636,12,Mass Market
8671,58,326000,715,9,Affluent
8672,62,390000,728,2,Affluent
8673,41,248000,511,16,Mass Market
8674,57,296000,682,16,Mass Market
8675,63,414000,785,1,Affluent
8676,73,500000,837,11,Retiree
8677,50,315000,623,3,Affluent
8678,34,118000,460,2,Mass Market
8679,41,250000,529,14,Mass Market
8680,54,347000,690,1,Affluent
8681,74,490000,850,6,Affluent
8682,19,63000,300,7,Mass Market
8683,49,257000,621,2,Mass Market
8684,74,500000,850,2,Retiree
8685,41,249000,519,15,Mass Market
8686,26,93000,404,5,Mass Market
8687,21,60000,300,13,Mass Market
8688,34,162000,428,19,Mass Market
8689,34,164000,529,19,Mass Market
8690,70,443000,834,15,Affluent
8691,67,421000,788,1,Retiree
8692,65,443000,817,3,Retiree
8693,47,231000,551,18,Mass Market
8694,57,369000,721,17,Affluent
8695,28,146000,372,8,Mass Market
8696,38,170000,499,11,Mass Market
8697,38,208000,448,20,Mass Market
8698,35,159000,455,8,Mass Market
8699,72,500000,850,6,Retiree
8700,46,269000,560,6,Mass Market
8701,41,279000,541,6,Mass Market
8702,27,162000,374,2,Mass Market
8703,62,413000,745,10,Retiree
8704,34,243000,479,10,Mass Market
8705,35,139000,447,9,Mass Market
8706,59,423000,677,3,Affluent
8707,65,420000,750,2,Retiree
8708,37,199000,474,4,Mass Market
8709,54,325000,593,8,Affluent
8710,62,360000,742,9,Affluent
8711,35,204000,478,2,Mass Market
8712,34,141000,403,16,Mass Market
8713,26,97000,404,6,Mass Market
8714,31,138000,416,8,Mass Market
8715,66,466000,781,3,Retiree
8716,46,273000,568,11,Mass Market
8717,48,218000,604,20,Mass Market
8718,21,50000,333,5,Mass Market
8719,35,140000,493,12,Mass Market
8720,37,218000,487,11,Mass Market
8721,73,456000,850,5,Retiree
8722,73,474000,850,20,Retiree
8723,64,472000,749,20,Retiree
8724,60,407000,705,3,Retiree
8725,61,361000,739,9,Retiree
8726,26,139000,317,18,Mass Market
8727,30,125000,392,12,Mass Market
8728,32,187000,410,4,Mass Market
8729,44,247000,572,7,Mass Market
8730,32,134000,442,20,Mass Market
8731,45,235000,603,11,Mass Market
8732,54,348000,690,2,Affluent
8733,72,500000,772,12,Retiree
8734,36,206000,426,9,Mass Market
8735,43,238000,547,6,Mass Market
8736,69,406000,754,7,Retiree
8737,43,232000,486,6,Mass Market
8738,42,205000,514,18,Mass Market
8739,43,292000,483,13,Mass Market
8740,43,239000,515,9,Mass Market
8741,63,421000,763,19,Retiree
8742,45,257000,551,4,Mass Market
8743,66,449000,816,4,Affluent
8744,35,208000,450,13,Mass Market
8745,49,369000,621,11,Affluent
8746,70,454000,795,2,Retiree
8747,20,97000,313,6,Mass Market
8748,19,66000,300,12,Mass Market
8749,50,290000,631,8,Mass Market
8750,59,364000,724,5,Affluent
8751,36,209000,539,20,Mass Market
8752,34,170000,458,9,Mass Market
8753,61,399000,739,4,Retiree
8754,50,327000,583,9,Affluent
8755,29,213000,429,12,Mass Market
8756,66,437000,772,4,Retiree
8757,73,458000,760,17,Retiree
8758,20,78000,300,20,Mass Market
8759,60,373000,650,2,Retiree
8760,66,493000,749,13,Retiree
8761,72,469000,840,15,Affluent
8762,43,251000,537,8,Mass Market
8763,52,342000,652,6,Affluent
8764,25,121000,300,9,Mass Market
8765,69,500000,830,11,Retiree
8766,53,351000,651,12,Affluent
8767,70,500000,773,2,Retiree
8768,71,489000,820,2,Retiree
8769,24,137000,425,11,Mass Market
8770,63,398000,786,8,Retiree
8771,63,471000,792,6,Retiree
8772,53,321000,637,18,Affluent
8773,33,215000,481,11,Mass Market
8774,41,262000,565,6,Mass Market
8775,71,478000,789,9,Retiree
8776,18,95000,339,14,Mass Market
8777,66,435000,803,19,Affluent
8778,42,284000,516,6,Mass Market
8779,27,134000,391,20,Mass Market
8780,71,465000,850,19,Retiree
8781,33,180000,446,10,Mass Market
8782,33,172000,474,14,Mass Market
8783,25,93000,355,5,Mass Market
8784,46,282000,542,12,Mass Market
8785,56,367000,637,19,Affluent
8786,45,193000,557,2,Mass Market
8787,23,105000,362,15,Mass Market
8788,33,193000,395,6,Mass Market
8789,37,246000,544,8,Mass Market
8790,33,133000,479,14,Mass Market
8791,24,68000,374,3,Mass Market
8792,58,378000,717,6,Affluent
8793,31,133000,408,11,Mass Market
8794,60,352000,668,9,Retiree
8795,43,238000,558,17,Mass Market
8796,43,240000,577,19,Mass Market
8797,31,124000,413,2,Mass Market
8798,24,68000,331,8,Mass Market
8799,50,304000,598,10,Affluent
8800,43,207000,560,3,Mass Market
8801,74,456000,850,10,Affluent
8802,62,406000,786,2,Retiree
8803,37,248000,500,7,Mass Market
8804,20,88000,300,1,Mass Market
8805,69,496000,792,12,Retiree
8806,21,50000,300,5,Mass Market
8807,43,209000,579,9,Mass Market
8808,28,131000,365,12,Mass Market
8809,19,83000,300,11,Mass Market
8810,31,174000,442,12,Mass Market
8811,61,355000,770,3,Retiree
8812,47,317000,671,12,Affluent
8813,66,433000,731,1,Retiree
8814,29,162000,427,6,Mass Market
8815,43,233000,545,11,Mass Market
8816,61,349000,715,2,Affluent
8817,50,333000,606,8,Affluent
8818,30,161000,381,11,Mass Market
8819,31,117000,478,12,Mass Market
8820,41,215000,463,19,Mass Market
8821,51,336000,620,20,Affluent
8822,61,402000,767,9,Retiree
8823,43,266000,552,11,Mass Market
8824,38,195000,476,18,Mass Market
8825,45,310000,546,9,Affluent
8826,65,424000,788,15,Retiree
8827,53,260000,635,18,Mass Market
8828,57,367000,682,8,Affluent
8829,19,76000,328,4,Mass Market
8830,59,388000,731,13,Affluent
8831,26,101000,362,15,Mass Market
8832,40,168000,475,8,Mass Market
8833,32,143000,407,16,Mass Market
8834,30,130000,459,11,Mass Market
8835,40,207000,518,13,Mass Market
8836,34,197000,420,7,Mass Market
8837,65,418000,734,18,Affluent
8838,19,99000,345,8,Mass Market
8839,37,196000,489,2,Mass Market
8840,37,239000,436,3,Mass Market
8841,63,418000,709,10,Retiree
8842,20,74000,354,7,Mass Market
8843,72,463000,813,7,Retiree
8844,29,98000,471,4,Mass Market
8845,57,361000,740,8,Affluent
8846,19,109000,355,19,Mass Market
8847,53,317000,659,12,Affluent
8848,31,136000,459,10,Mass Market
8849,33,165000,446,14,Mass Market
8850,36,248000,476,12,Mass Market
8851,51,339000,588,20,Affluent
8852,61,432000,721,4,Retiree
8853,63,352000,704,19,Affluent
8854,23,65000,349,7,Mass Market
8855,30,123000,382,1,Mass Market
8856,53,365000,618,8,Affluent
8857,39,239000,430,11,Mass Market
8858,35,218000,443,1,Mass Market
8859,29,82000,386,1,Mass Market
8860,69,493000,792,4,Affluent
8861,71,496000,850,4,Retiree
8862,47,255000,583,11,Mass Market
8863,70,462000,839,1,Affluent
8864,68,425000,820,10,Affluent
8865,57,360000,725,4,Affluent
8866,24,112000,332,7,Mass Market
8867,49,341000,569,2,Affluent
8868,65,399000,758,13,Affluent
8869,36,181000,446,19,Mass Market
8870,23,57000,342,4,Mass Market
8871,37,226000,458,6,Mass Market
8872,44,212000,519,17,Mass Market
8873,70,473000,821,9,Retiree
8874,60,351000,768,2,Affluent
8875,54,341000,646,20,Affluent
8876,65,462000,770,6,Retiree
8877,24,83000,361,18,Mass Market
8878,22,89000,338,15,Mass Market
8879,28,104000,441,16,Mass Market
8880,32,159000,429,1,Mass Market
8881,20,50000,300,10,Mass Market
8882,22,103000,313,10,Mass Market
8883,40,214000,519,6,Mass Market
8884,70,462000,808,4,Affluent
8885,54,341000,647,14,Affluent
8886,26,55000,363,17,Mass Market
8887,32,142000,440,3,Mass Market
8888,20,70000,381,2,Mass Market
8889,46,270000,565,18,Mass Market
8890,23,155000,414,17,Mass Market
8891,34,216000,471,13,Mass Market
8892,43,255000,525,19,Mass Market
8893,38,180000,522,10,Mass Market
8894,25,91000,300,4,Mass Market
8895,38,230000,496,17,Mass Market
8896,74,500000,850,16,Retiree
8897,28,169000,414,19,Mass Market
8898,55,349000,683,14,Affluent
8899,25,110000,390,20,Mass Market
8900,59,428000,712,15,Affluent
8901,41,202000,548,19,Mass Market
8902,52,375000,617,3,Affluent
8903,72,500000,850,20,Retiree
8904,31,252000,414,20,Mass Market
8905,72,463000,850,16,Affluent
8906,31,203000,427,7,Mass Market
8907,27,126000,395,18,Mass Market
8908,29,133000,434,8,Mass Market
8909,55,356000,709,14,Affluent
8910,61,399000,724,18,Affluent
8911,72,461000,837,1,Retiree
8912,63,408000,664,20,Retiree
8913,51,324000,598,6,Affluent
8914,58,359000,648,13,Affluent
8915,27,139000,376,1,Mass Market
8916,34,170000,437,19,Mass Market
8917,34,192000,433,7,Mass Market
8918,20,76000,300,16,Mass Market
8919,48,305000,610,14,Affluent
8920,68,411000,737,2,Retiree
8921,18,83000,300,7,Mass Market
8922,29,112000,409,20,Mass Market
8923,56,350000,702,20,Affluent
8924,21,55000,302,15,Mass Market
8925,59,382000,734,14,Affluent
8926,30,143000,336,1,Mass Market
8927,51,335000,624,17,Affluent
8928,59,381000,712,16,Affluent
8929,38,199000,467,5,Mass Market
8930,39,165000,467,3,Mass Market
8931,74,500000,850,20,Retiree
8932,21,90000,328,19,Mass Market
8933,35,214000,443,2,Mass Market
8934,22,77000,331,14,Mass Market
8935,36,205000,459,19,Mass Market
8936,19,50000,347,13,Mass Market
8937,29,116000,428,13,Mass Market
8938,34,170000,463,6,Mass Market
8939,27,150000,445,9,Mass Market
8940,51,307000,655,20,Affluent
8941,23,89000,386,1,Mass Market
8942,25,114000,416,10,Mass Market
8943,68,453000,786,3,Retiree
8944,28,161000,362,6,Mass Market
8945,74,478000,796,16,Retiree
8946,29,141000,430,20,Mass Market
8947,26,129000,350,6,Mass Market
8948,19,50000,410,12,Mass Market
8949,25,114000,343,3,Mass Market
8950,28,171000,368,18,Mass Market
8951,70,457000,834,3,Retiree
8952,53,299000,668,5,Mass Market
8953,27,136000,442,19,Mass Market
8954,38,216000,489,18,Mass Market
8955,37,248000,521,8,Mass Market
8956,65,441000,757,10,Retiree
8957,25,78000,385,19,Mass Market
8958,53,302000,637,10,Affluent
8959,46,301000,632,2,Affluent
8960,59,390000,771,10,Affluent
8961,29,137000,372,18,Mass Market
8962,31,160000,466,4,Mass Market
8963,65,441000,734,3,Retiree
8964,71,487000,850,17,Affluent
8965,67,399000,830,17,Retiree
8966,38,247000,468,12,Mass Market
8967,39,257000,470,17,Mass Market
8968,38,265000,482,13,Mass Market
8969,61,443000,757,9,Retiree
8970,67,486000,796,1,Affluent
8971,47,274000,577,15,Mass Market
8972,56,364000,695,19,Affluent
8973,37,238000,478,9,Mass Market
8974,41,181000,530,17,Mass Market
8975,40,220000,532,15,Mass Market
8976,24,50000,373,2,Mass Market
8977,26,123000,429,4,Mass Market
8978,18,88000,300,7,Mass Market
8979,43,251000,574,8,Mass Market
8980,55,330000,635,1,Affluent
8981,55,356000,651,1,Affluent
8982,71,488000,816,5,Retiree
8983,61,410000,710,8,Retiree
8984,39,182000,466,1,Mass Market
8985,61,403000,709,3,Retiree
8986,27,128000,397,17,Mass Market
8987,72,500000,826,3,Retiree
8988,23,88000,393,1,Mass Market
8989,34,238000,454,4,Mass Market
8990,68,454000,792,9,Retiree
8991,67,429000,787,13,Retiree
8992,55,317000,659,5,Affluent
8993,41,219000,540,14,Mass Market
8994,68,428000,776,19,Affluent
8995,27,118000,353,14,Mass Market
8996,73,500000,838,4,Retiree
8997,25,62000,380,4,Mass Market
8998,38,169000,501,9,Mass Market
8999,73,485000,814,2,Affluent
9000,23,50000,354,10,Mass Market
9001,38,181000,517,18,Mass Market
9002,74,500000,850,7,Retiree
9003,56,354000,652,14,Affluent
9004,41,248000,528,15,Mass Market
9005,50,325000,665,10,Affluent
9006,35,227000,436,5,Mass Market
9007,73,500000,850,8,Retiree
9008,45,303000,498,5,Affluent
9009,74,500000,834,5,Retiree
9010,69,472000,788,14,Retiree
9011,49,310000,637,1,Affluent
9012,29,147000,461,5,Mass Market
9013,65,434000,795,19,Affluent
9014,59,434000,718,12,Affluent
9015,44,280000,587,15,Mass Market
9016,27,109000,348,3,Mass Market
9017,63,482000,769,1,Retiree
9018,74,489000,817,12,Retiree
9019,69,460000,779,13,Retiree
9020,59,355000,715,14,Affluent
9021,49,321000,567,10,Affluent
9022,59,430000,739,20,Affluent
9023,43,206000,546,14,Mass Market
9024,42,235000,497,14,Mass Market
9025,28,164000,444,13,Mass Market
9026,40,195000,508,3,Mass Market
9027,51,332000,619,19,Affluent
9028,74,461000,843,20,Retiree
9029,69,472000,713,10,Affluent
9030,57,366000,721,12,Affluent
9031,40,326000,517,2,Affluent
9032,46,297000,580,1,Mass Market
9033,48,226000,615,4,Mass Market
9034,24,96000,350,8,Mass Market
9035,57,388000,649,17,Affluent
9036,50,295000,586,14,Mass Market
9037,38,197000,523,14,Mass Market
9038,19,50000,309,19,Mass Market
9039,35,203000,497,4,Mass Market
9040,64,382000,787,20,Affluent
9041,50,290000,641,16,Mass Market
9042,54,370000,691,19,Affluent
9043,51,301000,603,19,Affluent
9044,37,186000,505,13,Mass Market
9045,52,282000,620,7,Mass Market
9046,68,471000,758,14,Affluent
9047,67,457000,795,10,Retiree
9048,71,500000,843,14,Retiree
9049,35,183000,457,20,Mass Market
9050,63,421000,743,11,Retiree
9051,41,244000,547,11,Mass Market
9052,25,64000,350,15,Mass Market
9053,47,354000,609,8,Affluent
9054,61,425000,695,17,Retiree
9055,70,470000,823,6,Retiree
9056,27,116000,352,14,Mass Market
9057,40,267000,556,9,Mass Market
9058,69,463000,821,3,Affluent
9059,66,463000,832,12,Affluent
9060,28,113000,370,4,Mass Market
9061,19,50000,330,15,Mass Market
9062,43,246000,545,13,Mass Market
9063,53,332000,600,18,Affluent
9064,50,320000,618,14,Affluent
9065,64,464000,769,13,Affluent
9066,30,180000,477,9,Mass Market
9067,57,403000,668,5,Affluent
9068,42,221000,550,19,Mass Market
9069,21,65000,339,8,Mass Market
9070,59,409000,697,13,Affluent
9071,36,231000,474,9,Mass Market
9072,35,209000,489,17,Mass Market
9073,54,322000,651,5,Affluent
9074,47,252000,578,9,Mass Market
9075,36,202000,462,11,Mass Market
9076,40,200000,471,2,Mass Market
9077,71,490000,849,13,Retiree
9078,33,208000,432,1,Mass Market
9079,18,56000,337,8,Mass Market
9080,29,99000,446,15,Mass Market
9081,41,220000,598,2,Mass Market
9082,51,341000,637,3,Affluent
9083,70,482000,828,17,Retiree
9084,74,500000,850,18,Affluent
9085,25,159000,377,17,Mass Market
9086,35,197000,502,14,Mass Market
9087,74,500000,848,11,Affluent
9088,65,453000,778,14,Affluent
9089,22,50000,336,5,Mass Market
9090,43,238000,506,6,Mass Market
9091,47,261000,607,19,Mass Market
9092,71,496000,738,11,Retiree
9093,30,119000,434,2,Mass Market
9094,36,212000,509,10,Mass Market
9095,46,268000,593,13,Mass Market
9096,20,55000,300,2,Mass Market
9097,43,278000,592,14,Mass Market
9098,57,323000,737,17,Affluent
9099,29,124000,428,9,Mass Market
9100,19,146000,365,8,Mass Market
9101,28,186000,462,8,Mass Market
9102,61,341000,703,7,Affluent
9103,45,252000,538,16,Mass Market
9104,35,188000,489,19,Mass Market
9105,30,104000,324,17,Mass Market
9106,54,400000,647,1,Affluent
9107,39,220000,486,13,Mass Market
9108,29,133000,402,16,Mass Market
9109,19,69000,300,6,Mass Market
9110,54,350000,649,15,Affluent
9111,24,73000,377,12,Mass Market
9112,43,290000,597,8,Mass Market
9113,43,256000,560,1,Mass Market
9114,41,274000,473,11,Mass Market
9115,29,121000,410,15,Mass Market
9116,33,117000,490,1,Mass Market
9117,40,270000,510,16,Mass Market
9118,57,386000,704,7,Affluent
9119,26,149000,415,1,Mass Market
