"TransactionID","CustomerID","Product","Variation","Date"
"21123","8739","Personal Loan","Debt Consolidation","07/15/2020"
"21124","4727","Home Equity Loan","Variable Rate","03/16/2023"
"21125","7671","Checking Account","Interest Bearing","10/05/2024"
"21126","3724","Credit Card","Rewards","02/19/2024"
"21127","364","Mortgage","Fixed Rate","10/25/2024"
"21128","3310","Mortgage","Fixed Rate","05/06/2023"
"21129","546","Student Loan","Federal","06/24/2023"
"21130","3241","Credit Card","Business","02/14/2022"
"21131","6666","Mortgage","Reverse Mortgage","04/25/2023"
"21132","1937","Auto Loan","Used Car","05/12/2020"
"21133","9155","Credit Card","Rewards","04/24/2022"
"21134","883","Investment Account","Self-Directed","06/07/2020"
"21135","3841","Personal Loan","Secured","11/21/2023"
"21136","6924","Home Equity Loan","HELOC","02/15/2023"
"21137","9063","Mortgage","Interest Only","01/19/2021"
"21138","4612","Certificate of Deposit","1-Year","04/30/2024"
"21139","9058","Student Loan","Consolidation","03/01/2023"
"21140","5205","Certificate of Deposit","5-Year","01/08/2021"
"21141","7289","Checking Account","Senior","02/07/2021"
"21142","3204","Auto Loan","Refinance","10/04/2023"
"21143","2245","Business Loan","Equipment Financing","11/21/2022"
"21144","19","Checking Account","Senior","04/06/2020"
"21145","642","Credit Card","Cashback","06/01/2024"
"21146","3084","Credit Card","Rewards","09/24/2023"
"21147","5201","Credit Card","Travel","06/01/2022"
"21148","8522","Savings Account","Children's Savings","01/21/2021"
"21149","866","Savings Account","Regular","03/30/2022"
"21150","774","Student Loan","Refinance","12/07/2024"
"21151","4733","Checking Account","Basic","02/15/2022"
"21152","3519","Savings Account","Children's Savings","07/03/2020"
"21153","6796","Student Loan","Federal","08/15/2022"
"21154","6985","Business Loan","Line of Credit","04/22/2023"
"21155","2568","Student Loan","Federal","02/20/2020"
"21156","1675","Checking Account","Interest Bearing","01/01/2022"
"21157","740","Auto Loan","Used Car","01/02/2020"
"21158","1546","Mortgage","Reverse Mortgage","01/05/2023"
"21159","9328","Certificate of Deposit","2-Year","09/21/2022"
"21160","5128","Auto Loan","Lease","02/11/2024"
"21161","6948","Investment Account","Brokerage","05/24/2022"
"21162","6621","Certificate of Deposit","5-Year","01/25/2024"
"21163","9066","Checking Account","Senior","02/02/2021"
"21164","4556","Savings Account","Children's Savings","02/03/2025"
"21165","5646","Personal Loan","Unsecured","11/28/2022"
"21166","8944","Checking Account","Basic","06/29/2021"
"21167","7125","Certificate of Deposit","2-Year","01/11/2022"
"21168","9046","Retirement Account","Simple IRA","09/02/2024"
"21169","3733","Certificate of Deposit","1-Year","09/07/2020"
"21170","2284","Savings Account","Regular","03/06/2020"
"21171","9522","Home Equity Loan","Fixed Rate","12/23/2023"
"21172","8670","Auto Loan","New Car","10/08/2023"
"21173","6999","Savings Account","Children's Savings","01/17/2021"
"21174","5414","Checking Account","Premium","11/16/2022"
"21175","1270","Checking Account","Premium","03/07/2020"
"21176","7869","Savings Account","High Yield","12/02/2021"
"21177","2604","Certificate of Deposit","1-Year","01/29/2025"
"21178","5962","Checking Account","Interest Bearing","05/14/2021"
"21179","9662","Student Loan","Consolidation","01/24/2022"
"21180","8570","Checking Account","Premium","12/06/2023"
"21181","7558","Auto Loan","Lease","07/11/2024"
"21182","1681","Investment Account","Self-Directed","11/11/2021"
"21183","8434","Savings Account","High Yield","10/25/2023"
"21184","9112","Savings Account","Regular","08/21/2021"
"21185","5683","Credit Card","Cashback","06/20/2024"
"21186","8085","Personal Loan","Secured","12/30/2023"
"21187","5368","Certificate of Deposit","2-Year","12/10/2024"
"21188","70","Mortgage","Reverse Mortgage","03/01/2020"
"21189","3925","Savings Account","Regular","02/19/2020"
"21190","6201","Auto Loan","New Car","03/28/2024"
"21191","2008","Savings Account","Regular","05/04/2023"
"21192","8993","Business Loan","Equipment Financing","10/25/2023"
"21193","8120","Auto Loan","Used Car","07/22/2023"
"21194","2780","Student Loan","Consolidation","08/03/2020"
"21195","4921","Checking Account","Senior","08/08/2023"
"21196","756","Investment Account","Robo Advisor","09/11/2023"
"21197","6496","Mortgage","Fixed Rate","12/08/2024"
"21198","5936","Home Equity Loan","Fixed Rate","02/07/2025"
"21199","9514","Retirement Account","IRA","06/08/2021"
"21200","2331","Checking Account","Premium","06/19/2021"
"21201","5706","Student Loan","Federal","06/22/2020"
"21202","8302","Personal Loan","Home Improvement","12/11/2024"
"21203","1017","Retirement Account","Roth IRA","12/24/2023"
"21204","7348","Business Loan","SBA Loan","05/31/2022"
"21205","8217","Business Loan","Line of Credit","08/28/2021"
"21206","4939","Certificate of Deposit","5-Year","08/30/2021"
"21207","2839","Personal Loan","Secured","02/04/2020"
"21208","738","Personal Loan","Home Improvement","07/02/2022"
"21209","6201","Home Equity Loan","HELOC","11/12/2024"
"21210","8372","Checking Account","Basic","10/08/2024"
"21211","232","Student Loan","Federal","08/12/2024"
"21212","1918","Credit Card","Business","03/03/2022"
"21213","8535","Personal Loan","Home Improvement","03/02/2022"
"21214","5919","Mortgage","Fixed Rate","06/20/2022"
"21215","2624","Certificate of Deposit","2-Year","04/02/2023"
"21216","8647","Checking Account","Senior","11/18/2023"
"21217","6402","Checking Account","Basic","07/15/2023"
"21218","7073","Business Loan","Term Loan","09/10/2023"
"21219","2277","Home Equity Loan","Fixed Rate","02/07/2021"
"21220","7394","Auto Loan","Lease","11/26/2022"
"21221","8788","Credit Card","Travel","02/28/2024"
"21222","3875","Mortgage","Adjustable Rate","06/13/2021"
"21223","4531","Investment Account","Robo Advisor","02/08/2023"
"21224","7165","Business Loan","Term Loan","05/02/2021"
"21225","4498","Certificate of Deposit","10-Year","08/12/2020"
"21226","7934","Checking Account","Interest Bearing","08/13/2023"
"21227","2136","Auto Loan","Used Car","12/08/2024"
"21228","6728","Personal Loan","Unsecured","03/03/2025"
"21229","1566","Home Equity Loan","HELOC","05/05/2023"
"21230","309","Business Loan","Term Loan","11/24/2020"
"21231","8535","Personal Loan","Unsecured","04/06/2020"
"21232","8628","Business Loan","SBA Loan","01/11/2024"
"21233","8369","Credit Card","Business","03/27/2023"
"21234","139","Checking Account","Premium","02/26/2024"
"21235","194","Personal Loan","Home Improvement","11/06/2022"
"21236","3258","Home Equity Loan","Fixed Rate","04/19/2024"
"21237","3236","Certificate of Deposit","1-Year","12/01/2020"
"21238","943","Checking Account","Senior","02/27/2021"
"21239","4621","Investment Account","Brokerage","02/06/2021"
"21240","5721","Certificate of Deposit","1-Year","01/25/2025"
"21241","6354","Auto Loan","Lease","03/06/2021"
"21242","4958","Student Loan","Refinance","06/16/2022"
"21243","9146","Investment Account","Managed","12/10/2021"
"21244","9495","Mortgage","Interest Only","07/26/2022"
"21245","3382","Retirement Account","Roth IRA","09/20/2021"
"21246","5840","Personal Loan","Unsecured","02/25/2024"
"21247","2881","Credit Card","Business","01/07/2024"
"21248","4888","Personal Loan","Debt Consolidation","11/09/2024"
"21249","546","Auto Loan","Used Car","01/11/2020"
"21250","1928","Business Loan","Equipment Financing","04/20/2022"
"21251","4153","Student Loan","Federal","06/22/2021"
"21252","5","Credit Card","Rewards","07/17/2023"
"21253","5534","Personal Loan","Debt Consolidation","06/22/2024"
"21254","9555","Mortgage","Fixed Rate","05/05/2020"
"21255","5379","Mortgage","Reverse Mortgage","10/13/2024"
"21256","6234","Certificate of Deposit","1-Year","08/12/2022"
"21257","2664","Investment Account","Robo Advisor","05/01/2020"
"21258","9466","Savings Account","Children's Savings","12/17/2020"
"21259","3327","Personal Loan","Secured","01/02/2021"
"21260","3660","Credit Card","Rewards","01/26/2021"
"21261","1132","Home Equity Loan","Fixed Rate","01/03/2023"
"21262","4764","Credit Card","Cashback","03/25/2021"
"21263","6738","Business Loan","Term Loan","10/25/2022"
"21264","5093","Credit Card","Business","10/17/2022"
"21265","6023","Student Loan","Consolidation","03/27/2023"
"21266","3160","Personal Loan","Debt Consolidation","08/23/2020"
"21267","6160","Checking Account","Senior","02/21/2024"
"21268","7319","Investment Account","Managed","07/21/2020"
"21269","8446","Certificate of Deposit","5-Year","12/20/2021"
"21270","5308","Credit Card","Business","12/21/2024"
"21271","8521","Business Loan","SBA Loan","12/27/2020"
"21272","3045","Mortgage","Interest Only","03/03/2022"
"21273","9613","Home Equity Loan","HELOC","11/26/2020"
"21274","5637","Certificate of Deposit","10-Year","07/27/2021"
"21275","2893","Investment Account","Managed","11/16/2020"
"21276","5289","Home Equity Loan","HELOC","10/26/2024"
"21277","5813","Checking Account","Basic","09/13/2020"
"21278","655","Savings Account","Regular","01/10/2021"
"21279","5482","Mortgage","Reverse Mortgage","09/19/2021"
"21280","760","Student Loan","Private","04/13/2023"
"21281","6783","Business Loan","Equipment Financing","11/24/2020"
"21282","1799","Auto Loan","New Car","07/30/2023"
"21283","5160","Personal Loan","Home Improvement","10/20/2020"
"21284","8447","Credit Card","Business","02/06/2021"
"21285","5263","Student Loan","Consolidation","03/18/2022"
"21286","3824","Checking Account","Senior","12/21/2021"
"21287","1877","Savings Account","High Yield","08/02/2024"
"21288","6155","Investment Account","Brokerage","07/31/2021"
"21289","7788","Checking Account","Senior","05/08/2023"
"21290","4517","Personal Loan","Debt Consolidation","11/22/2022"
"21291","3735","Credit Card","Travel","03/11/2024"
"21292","9437","Checking Account","Senior","03/10/2023"
"21293","5973","Home Equity Loan","HELOC","02/12/2020"
"21294","6640","Student Loan","Federal","08/11/2024"
"21295","5357","Investment Account","Managed","12/23/2021"
"21296","6381","Business Loan","Line of Credit","02/21/2021"
"21297","1009","Checking Account","Premium","03/08/2022"
"21298","4315","Business Loan","Line of Credit","07/23/2023"
"21299","9703","Student Loan","Private","01/10/2023"
"21300","2509","Personal Loan","Debt Consolidation","05/21/2023"
"21301","4759","Business Loan","Term Loan","07/13/2024"
"21302","2683","Auto Loan","New Car","07/20/2022"
"21303","7312","Mortgage","Interest Only","02/13/2022"
"21304","990","Business Loan","Equipment Financing","05/05/2023"
"21305","8447","Mortgage","Interest Only","02/15/2022"
"21306","4712","Certificate of Deposit","2-Year","10/19/2022"
"21307","6480","Auto Loan","New Car","02/14/2020"
"21308","6965","Savings Account","High Yield","04/02/2024"
"21309","8076","Student Loan","Private","08/19/2023"
"21310","4453","Business Loan","Line of Credit","09/17/2021"
"21311","8448","Credit Card","Cashback","03/16/2024"
"21312","1008","Personal Loan","Debt Consolidation","11/07/2024"
"21313","6497","Home Equity Loan","Variable Rate","02/12/2025"
"21314","9948","Credit Card","Cashback","09/13/2023"
"21315","7689","Business Loan","SBA Loan","01/18/2025"
"21316","3909","Savings Account","Regular","02/06/2020"
"21317","2804","Personal Loan","Unsecured","11/09/2022"
"21318","4380","Mortgage","Fixed Rate","10/06/2023"
"21319","99","Business Loan","Line of Credit","07/04/2020"
"21320","8389","Certificate of Deposit","10-Year","09/23/2021"
"21321","878","Home Equity Loan","Variable Rate","11/30/2022"
"21322","1869","Personal Loan","Debt Consolidation","07/22/2022"
"21323","2666","Business Loan","Line of Credit","10/26/2020"
"21324","1389","Mortgage","Fixed Rate","01/11/2021"
"21325","2416","Credit Card","Business","08/22/2020"
"21326","8762","Checking Account","Premium","05/30/2022"
"21327","2638","Savings Account","Money Market","06/13/2022"
"21328","7243","Savings Account","High Yield","12/13/2023"
"21329","9258","Checking Account","Senior","01/09/2023"
"21330","8614","Retirement Account","Simple IRA","01/27/2020"
"21331","2884","Auto Loan","New Car","11/10/2022"
"21332","1205","Auto Loan","New Car","10/22/2020"
"21333","545","Credit Card","Cashback","01/27/2022"
"21334","1224","Mortgage","Interest Only","04/28/2024"
"21335","3173","Savings Account","Regular","05/26/2022"
"21336","8960","Business Loan","SBA Loan","05/07/2022"
"21337","6451","Retirement Account","401K","04/10/2023"
"21338","6521","Certificate of Deposit","10-Year","02/11/2022"
"21339","655","Auto Loan","New Car","03/03/2025"
"21340","6822","Checking Account","Basic","01/14/2021"
"21341","2447","Savings Account","High Yield","08/02/2022"
"21342","5893","Certificate of Deposit","5-Year","09/28/2024"
"21343","8413","Savings Account","Money Market","01/01/2022"
"21344","3667","Student Loan","Consolidation","03/18/2023"
"21345","4278","Retirement Account","Simple IRA","06/03/2021"
"21346","4403","Business Loan","Term Loan","01/31/2025"
"21347","2570","Business Loan","Line of Credit","06/05/2022"
"21348","5516","Mortgage","Reverse Mortgage","04/03/2023"
"21349","9206","Home Equity Loan","Fixed Rate","06/28/2022"
"21350","3986","Savings Account","Regular","02/21/2021"
"21351","8168","Credit Card","Business","01/07/2021"
"21352","7449","Investment Account","Managed","02/05/2023"
"21353","4311","Investment Account","Managed","10/13/2022"
"21354","3020","Certificate of Deposit","10-Year","09/01/2023"
"21355","3682","Checking Account","Interest Bearing","01/08/2024"
"21356","9636","Certificate of Deposit","10-Year","12/24/2023"
"21357","4197","Business Loan","SBA Loan","04/29/2021"
"21358","573","Credit Card","Cashback","08/11/2024"
"21359","9525","Student Loan","Consolidation","08/06/2020"
"21360","4754","Certificate of Deposit","2-Year","03/01/2024"
"21361","7083","Personal Loan","Secured","09/05/2020"
"21362","4003","Mortgage","Adjustable Rate","09/30/2020"
"21363","5630","Mortgage","Reverse Mortgage","01/02/2021"
"21364","8418","Credit Card","Rewards","04/08/2022"
"21365","4201","Student Loan","Consolidation","07/15/2020"
"21366","1998","Business Loan","Equipment Financing","08/24/2024"
"21367","8964","Business Loan","Term Loan","02/16/2025"
"21368","7423","Retirement Account","401K","03/09/2024"
"21369","4525","Retirement Account","401K","09/02/2021"
"21370","8626","Student Loan","Federal","08/24/2021"
"21371","3408","Personal Loan","Home Improvement","10/30/2021"
"21372","6732","Personal Loan","Unsecured","02/26/2025"
"21373","7796","Credit Card","Cashback","12/10/2021"
"21374","9058","Home Equity Loan","Variable Rate","03/30/2020"
"21375","2794","Personal Loan","Unsecured","08/30/2023"
"21376","7335","Home Equity Loan","HELOC","12/22/2021"
"21377","2912","Checking Account","Senior","11/03/2021"
"21378","7953","Certificate of Deposit","1-Year","08/16/2022"
"21379","2416","Business Loan","Term Loan","01/24/2023"
"21380","251","Personal Loan","Home Improvement","10/06/2022"
"21381","4952","Credit Card","Travel","10/19/2024"
"21382","8099","Student Loan","Federal","10/15/2024"
"21383","5290","Student Loan","Refinance","10/16/2020"
"21384","8103","Certificate of Deposit","1-Year","02/16/2023"
"21385","7258","Auto Loan","Used Car","07/12/2024"
"21386","5566","Certificate of Deposit","2-Year","02/18/2020"
"21387","6438","Mortgage","Reverse Mortgage","06/07/2021"
"21388","9111","Personal Loan","Debt Consolidation","09/10/2020"
"21389","1174","Retirement Account","Roth IRA","05/29/2020"
"21390","8625","Checking Account","Senior","02/01/2024"
"21391","836","Checking Account","Senior","08/14/2024"
"21392","2263","Checking Account","Basic","11/07/2020"
"21393","9090","Savings Account","Regular","10/26/2021"
"21394","4568","Mortgage","Interest Only","01/13/2024"
"21395","3816","Certificate of Deposit","10-Year","07/22/2024"
"21396","247","Home Equity Loan","HELOC","07/20/2020"
"21397","2430","Credit Card","Rewards","10/29/2023"
"21398","9183","Mortgage","Adjustable Rate","08/24/2024"
"21399","9119","Business Loan","Line of Credit","11/13/2023"
"21400","5288","Auto Loan","Refinance","02/23/2022"
"21401","2608","Investment Account","Managed","10/02/2021"
"21402","9267","Certificate of Deposit","10-Year","04/06/2021"
"21403","5931","Business Loan","Line of Credit","02/08/2021"
"21404","4023","Certificate of Deposit","1-Year","10/26/2022"
"21405","4785","Personal Loan","Secured","04/22/2022"
"21406","6618","Retirement Account","401K","02/08/2020"
"21407","3152","Auto Loan","Used Car","08/12/2022"
"21408","5581","Auto Loan","New Car","10/21/2021"
"21409","7055","Personal Loan","Home Improvement","05/01/2022"
"21410","7707","Retirement Account","IRA","10/14/2024"
"21411","7620","Certificate of Deposit","2-Year","07/11/2024"
"21412","4574","Checking Account","Senior","03/21/2023"
"21413","3492","Personal Loan","Home Improvement","11/30/2022"
"21414","707","Certificate of Deposit","1-Year","02/16/2023"
"21415","6998","Investment Account","Self-Directed","06/13/2024"
"21416","5234","Mortgage","Fixed Rate","11/18/2020"
"21417","8946","Home Equity Loan","Variable Rate","03/16/2022"
"21418","5756","Personal Loan","Secured","06/10/2023"
"21419","6961","Retirement Account","IRA","11/27/2022"
"21420","8780","Mortgage","Interest Only","07/31/2023"
"21421","1335","Savings Account","Children's Savings","06/28/2023"
"21422","5589","Checking Account","Premium","02/16/2022"
"21423","1848","Savings Account","Children's Savings","03/21/2023"
"21424","6852","Investment Account","Managed","01/27/2025"
"21425","7212","Checking Account","Premium","06/27/2024"
"21426","7866","Mortgage","Adjustable Rate","09/11/2024"
"21427","3318","Student Loan","Private","01/02/2021"
"21428","6812","Personal Loan","Unsecured","12/30/2022"
"21429","165","Business Loan","Equipment Financing","05/23/2023"
"21430","7061","Auto Loan","Lease","08/02/2020"
"21431","3058","Certificate of Deposit","2-Year","07/08/2022"
"21432","4429","Home Equity Loan","Fixed Rate","03/01/2025"
"21433","403","Home Equity Loan","HELOC","05/31/2022"
"21434","8606","Personal Loan","Secured","09/08/2020"
"21435","8237","Personal Loan","Secured","12/09/2022"
"21436","6350","Mortgage","Interest Only","11/09/2024"
"21437","4158","Business Loan","SBA Loan","10/20/2024"
"21438","868","Personal Loan","Debt Consolidation","04/16/2022"
"21439","8211","Certificate of Deposit","5-Year","12/20/2020"
"21440","365","Business Loan","SBA Loan","11/19/2021"
"21441","7468","Business Loan","SBA Loan","11/06/2022"
"21442","6572","Credit Card","Business","08/29/2022"
"21443","580","Student Loan","Consolidation","10/30/2023"
"21444","7675","Business Loan","Equipment Financing","06/08/2023"
"21445","8738","Student Loan","Private","06/09/2024"
"21446","6469","Business Loan","SBA Loan","03/24/2025"
"21447","4151","Investment Account","Robo Advisor","01/18/2025"
"21448","3040","Investment Account","Robo Advisor","05/11/2022"
"21449","4138","Checking Account","Senior","09/25/2024"
"21450","453","Business Loan","Equipment Financing","10/06/2021"
"21451","6538","Certificate of Deposit","5-Year","06/16/2022"
"21452","1382","Investment Account","Self-Directed","12/02/2021"
"21453","8155","Checking Account","Interest Bearing","04/08/2020"
"21454","1468","Savings Account","Children's Savings","06/19/2022"
"21455","2739","Home Equity Loan","Variable Rate","02/18/2021"
"21456","7573","Retirement Account","Simple IRA","01/09/2023"
"21457","9409","Checking Account","Basic","09/22/2024"
"21458","6748","Credit Card","Rewards","08/10/2020"
"21459","881","Business Loan","SBA Loan","01/24/2022"
"21460","3150","Savings Account","Regular","09/15/2023"
"21461","8277","Student Loan","Refinance","09/17/2023"
"21462","7893","Certificate of Deposit","5-Year","02/15/2023"
"21463","4145","Auto Loan","Lease","04/02/2024"
"21464","1169","Home Equity Loan","Variable Rate","04/24/2020"
"21465","3130","Retirement Account","401K","07/23/2020"
"21466","3646","Credit Card","Business","03/16/2021"
"21467","2527","Mortgage","Interest Only","12/12/2021"
"21468","3517","Student Loan","Consolidation","03/05/2025"
"21469","3368","Investment Account","Robo Advisor","01/09/2021"
"21470","7339","Certificate of Deposit","1-Year","09/03/2023"
"21471","3556","Personal Loan","Unsecured","02/05/2022"
"21472","5112","Personal Loan","Home Improvement","01/22/2021"
"21473","6753","Checking Account","Senior","08/15/2022"
"21474","446","Credit Card","Rewards","10/28/2020"
"21475","6365","Retirement Account","Roth IRA","04/18/2022"
"21476","3627","Student Loan","Private","07/05/2022"
"21477","4017","Student Loan","Consolidation","04/07/2022"
"21478","3876","Home Equity Loan","HELOC","11/15/2021"
"21479","5498","Mortgage","Adjustable Rate","03/14/2025"
"21480","6239","Home Equity Loan","Fixed Rate","03/19/2020"
"21481","262","Investment Account","Robo Advisor","04/26/2021"
"21482","4993","Student Loan","Consolidation","10/23/2021"
"21483","4026","Checking Account","Interest Bearing","07/11/2020"
"21484","8284","Business Loan","Equipment Financing","09/18/2020"
"21485","4223","Mortgage","Adjustable Rate","01/30/2025"
"21486","4176","Investment Account","Managed","08/17/2021"
"21487","9175","Home Equity Loan","Fixed Rate","07/11/2022"
"21488","3444","Student Loan","Private","05/06/2020"
"21489","5012","Checking Account","Senior","04/21/2023"
"21490","694","Checking Account","Basic","01/25/2024"
"21491","8348","Certificate of Deposit","1-Year","11/04/2021"
"21492","1813","Retirement Account","401K","04/25/2024"
"21493","5725","Investment Account","Managed","03/29/2023"
"21494","1408","Mortgage","Fixed Rate","03/26/2021"
"21495","8033","Mortgage","Fixed Rate","05/05/2024"
"21496","9409","Savings Account","High Yield","02/07/2023"
"21497","1411","Credit Card","Travel","03/20/2020"
"21498","3498","Savings Account","High Yield","12/17/2023"
"21499","4373","Credit Card","Business","06/02/2023"
"21500","7395","Credit Card","Business","03/20/2024"
"21501","552","Credit Card","Rewards","04/05/2022"
"21502","9369","Certificate of Deposit","1-Year","06/04/2023"
"21503","4333","Home Equity Loan","Variable Rate","02/10/2021"
"21504","998","Mortgage","Interest Only","04/18/2021"
"21505","4077","Certificate of Deposit","1-Year","04/12/2023"
"21506","6100","Retirement Account","401K","07/05/2024"
"21507","5556","Certificate of Deposit","1-Year","01/25/2021"
"21508","4053","Retirement Account","Roth IRA","02/02/2023"
"21509","5304","Business Loan","SBA Loan","03/02/2020"
"21510","8119","Credit Card","Business","01/07/2020"
"21511","6103","Business Loan","SBA Loan","06/10/2021"
"21512","5491","Credit Card","Business","05/04/2020"
"21513","8565","Student Loan","Refinance","04/04/2024"
"21514","5617","Savings Account","Regular","05/03/2022"
"21515","2249","Home Equity Loan","HELOC","10/23/2023"
"21516","849","Student Loan","Private","11/05/2020"
"21517","6355","Investment Account","Brokerage","12/28/2023"
"21518","8696","Student Loan","Private","02/05/2025"
"21519","8071","Checking Account","Interest Bearing","08/29/2021"
"21520","8895","Investment Account","Robo Advisor","03/08/2021"
"21521","3626","Certificate of Deposit","2-Year","11/19/2024"
"21522","315","Certificate of Deposit","2-Year","03/28/2022"
"21523","2377","Certificate of Deposit","10-Year","09/15/2020"
"21524","9233","Credit Card","Travel","03/24/2025"
"21525","4379","Savings Account","High Yield","06/30/2024"
"21526","8450","Student Loan","Federal","03/23/2021"
"21527","575","Certificate of Deposit","2-Year","09/03/2020"
"21528","9745","Retirement Account","Simple IRA","07/11/2021"
"21529","5586","Certificate of Deposit","10-Year","02/15/2025"
"21530","5493","Checking Account","Interest Bearing","06/01/2022"
"21531","8950","Certificate of Deposit","5-Year","12/30/2023"
"21532","2811","Personal Loan","Debt Consolidation","11/26/2022"
"21533","8135","Investment Account","Robo Advisor","07/18/2024"
"21534","9297","Business Loan","Term Loan","12/19/2022"
"21535","5671","Business Loan","Line of Credit","03/07/2021"
"21536","7716","Business Loan","SBA Loan","02/17/2021"
"21537","6568","Mortgage","Adjustable Rate","05/24/2023"
"21538","3460","Retirement Account","Simple IRA","06/20/2024"
"21539","6118","Personal Loan","Debt Consolidation","03/21/2022"
"21540","3993","Savings Account","Money Market","05/17/2020"
"21541","7838","Mortgage","Interest Only","09/12/2023"
"21542","204","Mortgage","Adjustable Rate","09/02/2022"
"21543","2776","Retirement Account","IRA","03/02/2025"
"21544","1993","Home Equity Loan","Fixed Rate","10/22/2022"
"21545","2244","Home Equity Loan","Variable Rate","05/26/2024"
"21546","8499","Checking Account","Senior","02/28/2024"
"21547","1688","Investment Account","Managed","04/14/2022"
"21548","4110","Retirement Account","Simple IRA","01/31/2024"
"21549","1861","Investment Account","Managed","06/03/2023"
"21550","5177","Checking Account","Basic","06/16/2023"
"21551","723","Mortgage","Reverse Mortgage","06/22/2020"
"21552","8972","Auto Loan","Used Car","10/28/2023"
"21553","8721","Investment Account","Brokerage","04/07/2023"
"21554","4894","Personal Loan","Unsecured","10/24/2022"
"21555","344","Auto Loan","Refinance","08/21/2021"
"21556","5399","Business Loan","SBA Loan","11/16/2023"
"21557","8401","Auto Loan","Used Car","03/25/2024"
"21558","4737","Personal Loan","Unsecured","05/26/2021"
"21559","3407","Student Loan","Federal","02/10/2023"
"21560","9504","Investment Account","Managed","01/30/2023"
"21561","920","Auto Loan","Lease","05/31/2021"
"21562","5820","Mortgage","Adjustable Rate","03/14/2020"
"21563","2045","Credit Card","Cashback","08/24/2021"
"21564","419","Credit Card","Cashback","02/10/2023"
"21565","1750","Certificate of Deposit","1-Year","01/08/2023"
"21566","7379","Checking Account","Premium","07/14/2024"
"21567","1100","Personal Loan","Debt Consolidation","03/18/2021"
"21568","3393","Mortgage","Reverse Mortgage","03/17/2021"
"21569","2773","Certificate of Deposit","1-Year","02/10/2021"
"21570","6785","Home Equity Loan","Fixed Rate","11/12/2020"
"21571","1546","Business Loan","Line of Credit","07/01/2022"
"21572","1071","Personal Loan","Unsecured","07/31/2023"
"21573","6523","Mortgage","Interest Only","05/25/2020"
"21574","1851","Mortgage","Adjustable Rate","03/30/2022"
"21575","5054","Student Loan","Private","07/23/2021"
"21576","2940","Retirement Account","IRA","11/11/2021"
"21577","7195","Certificate of Deposit","10-Year","10/04/2024"
"21578","5852","Certificate of Deposit","2-Year","10/27/2024"
"21579","6674","Credit Card","Rewards","05/08/2021"
"21580","679","Personal Loan","Home Improvement","08/13/2021"
"21581","989","Mortgage","Fixed Rate","02/07/2022"
"21582","9800","Certificate of Deposit","2-Year","12/18/2020"
"21583","1503","Certificate of Deposit","2-Year","01/01/2023"
"21584","1790","Student Loan","Federal","07/01/2024"
"21585","5282","Savings Account","Money Market","10/18/2021"
"21586","5028","Business Loan","Equipment Financing","04/07/2021"
"21587","1426","Savings Account","Children's Savings","07/07/2023"
"21588","6655","Credit Card","Cashback","01/29/2023"
"21589","2441","Savings Account","High Yield","10/28/2020"
"21590","6857","Student Loan","Federal","04/17/2022"
"21591","7368","Student Loan","Private","03/21/2024"
"21592","9471","Business Loan","Term Loan","12/04/2020"
"21593","2595","Retirement Account","401K","02/10/2021"
"21594","4690","Credit Card","Travel","06/17/2024"
"21595","2437","Student Loan","Consolidation","04/29/2020"
"21596","5518","Personal Loan","Debt Consolidation","11/09/2023"
"21597","9220","Savings Account","High Yield","03/12/2024"
"21598","6311","Certificate of Deposit","10-Year","12/13/2021"
"21599","3540","Savings Account","Regular","12/01/2021"
"21600","3484","Personal Loan","Unsecured","05/01/2023"
"21601","7372","Credit Card","Business","06/09/2022"
"21602","2242","Auto Loan","Refinance","01/22/2025"
"21603","6379","Auto Loan","Refinance","02/23/2021"
"21604","2766","Mortgage","Adjustable Rate","11/14/2022"
"21605","9366","Investment Account","Managed","03/31/2024"
"21606","4912","Auto Loan","Used Car","07/10/2022"
"21607","404","Home Equity Loan","Fixed Rate","01/01/2022"
"21608","3383","Business Loan","Term Loan","05/31/2021"
"21609","4164","Certificate of Deposit","10-Year","03/18/2025"
"21610","7631","Personal Loan","Home Improvement","03/19/2023"
"21611","88","Certificate of Deposit","2-Year","02/20/2022"
"21612","9351","Investment Account","Brokerage","04/01/2021"
"21613","5817","Savings Account","Regular","01/25/2024"
"21614","5471","Personal Loan","Home Improvement","08/14/2021"
"21615","6277","Credit Card","Travel","09/30/2021"
"21616","5740","Personal Loan","Debt Consolidation","09/16/2022"
"21617","4274","Business Loan","SBA Loan","01/05/2022"
"21618","9574","Certificate of Deposit","10-Year","04/17/2022"
"21619","6524","Credit Card","Rewards","12/13/2024"
"21620","5004","Retirement Account","Simple IRA","07/04/2023"
"21621","8039","Business Loan","SBA Loan","05/25/2020"
"21622","6607","Retirement Account","401K","05/29/2024"
"21623","2065","Savings Account","High Yield","10/31/2022"
"21624","5316","Savings Account","Money Market","08/26/2021"
"21625","318","Savings Account","Children's Savings","02/18/2022"
"21626","1503","Savings Account","Regular","06/10/2020"
"21627","6131","Savings Account","Children's Savings","08/14/2021"
"21628","7420","Mortgage","Adjustable Rate","10/10/2022"
"21629","2043","Personal Loan","Debt Consolidation","10/03/2024"
"21630","4599","Checking Account","Basic","01/31/2022"
"21631","119","Checking Account","Basic","01/26/2022"
"21632","710","Auto Loan","Used Car","03/16/2025"
