CustomerID,Channel,ResponseRate,PreferenceScore
8055,Push Notification,0.1,1
8055,Mobile App,0.54,4
8055,In-Person,0.23,3
8055,Phone,0.62,1
8056,Website Chat,0.76,4
8056,Phone,0.92,3
8056,Push Notification,0.49,3
8057,In-Person,0.85,1
8057,Push Notification,0.46,5
8057,Website Chat,0.59,5
8057,Email,0.5,1
8058,Direct Mail,0.33,4
8058,SMS,0.23,1
8058,In-Person,0.38,3
8058,Phone,0.39,5
8058,Push Notification,0.58,3
8058,Website Chat,0.74,3
8059,Website Chat,0.4,1
8059,Push Notification,0.64,4
8060,Direct Mail,0.89,5
8060,Phone,0.47,3
8061,Phone,0.11,4
8061,Push Notification,0.5,3
8061,SMS,0.8,4
8062,Push Notification,0.95,2
8062,Mobile App,0.46,5
8063,Email,0.19,3
8063,In-Person,0.74,1
8063,Website Chat,0.52,5
8063,Push Notification,0.53,4
8063,SMS,0.2,5
8064,Phone,0.39,4
8064,Email,0.32,5
8065,Mobile App,0.25,1
8065,Push Notification,0.77,2
8065,Phone,0.78,3
8065,Email,0.45,4
8065,Website Chat,0.55,1
8066,Direct Mail,0.97,3
8066,Email,0.99,1
8066,SMS,0.99,3
8066,Phone,0.64,1
8067,In-Person,0.49,2
8067,Website Chat,0.51,2
8067,Email,0.41,3
8067,Phone,0.54,4
8068,In-Person,0.95,3
8068,Phone,0.66,5
8068,Email,0.91,5
8068,Direct Mail,0.69,2
8068,Push Notification,0.51,4
8068,Website Chat,0.26,1
8069,Mobile App,0.98,3
8069,Direct Mail,0.97,5
8070,Direct Mail,0.47,3
8070,In-Person,0.97,5
8070,SMS,0.52,4
8070,Website Chat,0.21,1
8070,Push Notification,0.7,2
8070,Mobile App,0.49,2
8071,Push Notification,0.72,1
8071,In-Person,0.49,2
8071,SMS,0.85,5
8071,Phone,0.4,5
8071,Website Chat,0.85,4
8071,Email,0.99,4
8072,Push Notification,0.76,2
8072,In-Person,0.66,4
8072,Email,0.8,3
8072,Website Chat,0.69,5
8073,Push Notification,0.31,1
8073,Mobile App,0.61,4
8073,SMS,0.51,3
8073,Phone,0.53,2
8073,Email,0.49,3
8074,Website Chat,0.9,5
8074,Mobile App,0.56,1
8074,Direct Mail,0.45,4
8074,Push Notification,0.72,4
8074,SMS,0.81,3
8074,Phone,0.7,5
8075,Push Notification,0.18,1
8075,SMS,0.68,2
8075,Mobile App,0.25,5
8075,Email,0.32,5
8075,Website Chat,0.7,3
8075,In-Person,0.55,3
8076,SMS,0.74,2
8076,Mobile App,0.4,4
8077,Mobile App,0.33,2
8077,Email,0.79,4
8077,Phone,0.59,1
8077,Direct Mail,0.28,1
8077,SMS,0.97,5
8077,Push Notification,0.31,4
8078,Push Notification,0.36,1
8078,Direct Mail,0.25,4
8078,Phone,0.9,3
8079,Direct Mail,0.72,5
8079,Website Chat,0.73,5
8079,Email,0.83,5
8079,SMS,0.64,2
8079,Push Notification,0.62,1
8079,In-Person,0.96,1
8080,Push Notification,0.88,4
8080,Email,0.56,5
8080,In-Person,0.76,1
8080,Website Chat,0.97,3
8080,Direct Mail,0.22,5
8080,Phone,0.46,5
8081,Phone,0.24,2
8081,Mobile App,0.61,1
8082,SMS,0.72,5
8082,Website Chat,0.92,2
8082,Mobile App,0.51,3
8083,Mobile App,0.13,5
8083,Push Notification,0.35,5
8083,Website Chat,0.43,5
8083,Direct Mail,0.77,1
8083,Email,0.28,3
8084,SMS,0.93,2
8084,In-Person,0.53,2
8084,Phone,0.25,5
8085,Direct Mail,0.47,4
8085,SMS,0.35,1
8085,Website Chat,0.72,1
8085,Phone,0.23,1
8086,Mobile App,0.66,3
8086,Phone,0.76,5
8087,Email,0.96,4
8087,Direct Mail,0.48,1
8088,Phone,0.53,4
8088,Push Notification,0.86,3
8089,Phone,0.69,5
8089,Direct Mail,0.54,3
8089,SMS,0.45,5
8089,Mobile App,0.55,1
8089,In-Person,0.31,5
8090,Email,0.47,1
8090,SMS,0.24,2
8090,In-Person,0.19,3
8090,Mobile App,0.14,2
8090,Website Chat,0.72,3
8091,Phone,0.22,3
8091,In-Person,0.88,4
8091,Mobile App,0.1,5
8092,Mobile App,0.39,3
8092,SMS,0.5,4
8092,Push Notification,0.34,1
8093,SMS,0.52,3
8093,Mobile App,0.27,1
8093,Email,0.39,3
8093,Website Chat,0.46,1
8094,In-Person,0.62,4
8094,Mobile App,0.56,5
8094,Direct Mail,0.74,1
8094,Phone,0.19,5
8095,Direct Mail,0.31,2
8095,SMS,0.39,5
8095,In-Person,0.83,3
8095,Mobile App,0.17,2
8095,Push Notification,0.76,1
8096,Website Chat,0.31,4
8096,SMS,0.3,2
8097,In-Person,0.88,2
8097,Website Chat,0.56,3
8097,Mobile App,0.46,5
8097,SMS,0.68,4
8097,Phone,0.6,2
8098,Phone,0.31,1
8098,In-Person,0.16,1
8098,Mobile App,0.37,4
8098,SMS,0.17,3
8098,Email,0.82,3
8099,Phone,0.24,4
8099,Website Chat,0.68,3
8099,SMS,0.95,5
8099,Mobile App,0.32,3
8100,SMS,0.82,5
8100,Website Chat,0.52,5
8100,Direct Mail,0.51,3
8100,Push Notification,0.99,5
8100,Mobile App,0.44,3
8101,SMS,0.35,4
8101,Direct Mail,0.41,4
8101,In-Person,0.69,5
8101,Email,0.37,2
8101,Mobile App,0.51,3
8101,Push Notification,0.68,5
8102,Push Notification,0.52,5
8102,SMS,0.51,4
8102,In-Person,0.88,2
8102,Mobile App,0.91,5
8102,Email,0.4,4
8103,Phone,0.98,2
8103,Website Chat,0.45,5
8104,Mobile App,0.5,5
8104,Email,0.72,1
8104,SMS,0.74,4
8104,Direct Mail,0.26,2
8105,Mobile App,0.32,5
8105,In-Person,0.14,4
8106,Push Notification,0.84,2
8106,SMS,0.4,1
8106,Email,0.27,3
8106,Mobile App,0.66,3
8107,Mobile App,0.33,4
8107,In-Person,0.17,3
8107,Push Notification,0.1,2
8107,Phone,0.27,2
8108,Email,0.32,5
8108,Website Chat,0.77,2
8108,Mobile App,0.23,1
8108,In-Person,0.56,5
8108,Push Notification,0.35,4
8109,Website Chat,0.1,3
8109,Email,0.75,2
8109,Phone,0.51,4
8109,SMS,0.74,1
8109,In-Person,0.21,5
8109,Push Notification,0.62,2
8110,Mobile App,0.65,3
8110,Email,0.56,5
8110,Push Notification,0.63,2
8110,Website Chat,0.76,3
8110,Direct Mail,0.24,1
8110,In-Person,0.92,3
8111,Mobile App,0.88,2
8111,Push Notification,0.37,3
8111,Phone,0.69,5
8111,Email,0.62,3
8112,SMS,0.13,4
8112,In-Person,0.78,3
8112,Push Notification,0.41,1
8112,Direct Mail,0.65,2
8112,Mobile App,0.84,5
8113,Email,0.1,4
8113,Phone,0.15,1
8113,Direct Mail,0.96,4
8113,Mobile App,0.12,2
8113,SMS,0.13,1
8113,Push Notification,0.58,4
8114,Website Chat,0.97,1
8114,Push Notification,0.86,5
8114,SMS,0.19,3
8115,Website Chat,0.87,1
8115,In-Person,0.32,1
8115,Email,0.12,4
8116,Push Notification,0.75,2
8116,Direct Mail,0.38,3
8116,Website Chat,0.23,3
8117,SMS,0.96,4
8117,Website Chat,0.78,2
8117,In-Person,0.1,4
8117,Push Notification,0.4,5
8117,Direct Mail,0.68,2
8118,SMS,0.6,5
8118,Direct Mail,0.77,4
8118,Push Notification,0.25,3
8119,In-Person,0.83,5
8119,Website Chat,0.14,5
8119,Email,0.74,1
8119,Mobile App,0.77,4
8119,SMS,0.46,5
8120,Direct Mail,0.68,4
8120,SMS,0.99,4
8120,Website Chat,0.26,3
8120,Mobile App,0.26,2
8121,Website Chat,0.99,2
8121,SMS,0.6,4
8121,In-Person,0.58,3
8121,Phone,0.71,5
8121,Push Notification,0.73,3
8121,Email,0.44,1
8122,In-Person,0.66,2
8122,Direct Mail,0.7,1
8122,Push Notification,0.35,4
8122,Mobile App,0.88,4
8122,Phone,0.46,3
8122,SMS,0.78,2
8123,In-Person,0.22,5
8123,Phone,0.94,4
8123,Push Notification,0.3,5
8123,Direct Mail,0.1,3
8124,Mobile App,0.32,2
8124,Website Chat,0.38,5
8124,In-Person,0.81,3
8125,In-Person,0.51,5
8125,Phone,0.72,5
8126,Mobile App,0.96,1
8126,SMS,0.67,1
8127,SMS,0.5,1
8127,Mobile App,0.82,2
8127,Website Chat,0.68,1
8127,In-Person,0.38,3
8127,Direct Mail,0.27,2
8129,In-Person,0.76,1
8129,Push Notification,0.43,1
8129,Website Chat,0.41,4
8130,Website Chat,0.71,5
8130,Direct Mail,0.67,2
8131,Website Chat,0.47,5
8131,Mobile App,0.67,1
8131,Direct Mail,0.48,2
8132,SMS,0.87,5
8132,Direct Mail,0.72,2
8132,Phone,0.56,5
8132,Website Chat,0.64,1
8132,Push Notification,0.66,5
8132,In-Person,0.61,2
8133,Push Notification,0.93,3
8133,In-Person,0.47,4
8133,Mobile App,0.24,3
8133,Direct Mail,0.49,4
8133,Website Chat,0.8,1
8134,Direct Mail,0.13,1
8134,Mobile App,0.89,4
8134,Website Chat,0.21,1
8135,Push Notification,0.4,2
8135,Phone,0.34,3
8136,SMS,0.82,2
8136,Mobile App,0.54,3
8136,Direct Mail,0.98,2
8136,Phone,0.83,1
8137,Phone,0.92,4
8137,Email,0.39,1
8137,Push Notification,0.23,5
8138,Push Notification,0.72,1
8138,SMS,0.31,5
8138,Direct Mail,0.97,3
8138,In-Person,0.43,1
8138,Mobile App,0.68,2
8139,Website Chat,0.99,5
8139,Mobile App,0.95,5
8139,In-Person,0.83,1
8139,Phone,0.58,1
8139,Push Notification,0.45,2
8140,Phone,0.73,3
8140,Direct Mail,0.16,1
8140,Email,0.69,5
8140,Website Chat,0.67,3
8140,Mobile App,0.9,1
8140,In-Person,0.83,5
8141,Email,0.46,3
8141,Push Notification,0.57,5
8142,Website Chat,0.14,1
8142,Push Notification,0.11,2
8142,Direct Mail,0.57,1
8143,Email,0.17,3
8143,Push Notification,0.54,5
8144,Email,0.98,1
8144,In-Person,0.3,2
8144,SMS,0.76,2
8144,Phone,0.43,3
8144,Push Notification,0.85,3
8144,Direct Mail,0.7,1
8145,SMS,0.78,2
8145,Direct Mail,0.39,5
8145,Website Chat,0.16,1
8146,Mobile App,0.45,2
8146,SMS,0.22,3
8146,Website Chat,0.62,5
8146,Direct Mail,0.59,1
8146,Push Notification,0.27,2
8147,Mobile App,0.69,1
8147,Direct Mail,0.56,2
8147,Website Chat,0.71,2
8147,Phone,0.28,4
8147,In-Person,0.81,2
8147,Push Notification,0.85,3
8148,Website Chat,0.47,3
8148,Mobile App,0.6,5
8148,Phone,0.34,2
8148,Direct Mail,0.62,2
8149,Email,0.74,1
8149,Website Chat,0.31,5
8149,Phone,0.11,3
8150,Push Notification,0.41,5
8150,SMS,0.29,4
8151,Phone,0.41,3
8151,Mobile App,0.49,4
8151,In-Person,0.1,2
8151,SMS,0.16,4
8151,Website Chat,0.27,5
8151,Push Notification,0.15,1
8152,Email,0.48,4
8152,In-Person,0.23,5
8152,Website Chat,0.32,4
8153,Mobile App,0.41,4
8153,Email,0.62,2
8153,Push Notification,0.39,1
8154,Website Chat,0.79,3
8154,Direct Mail,0.78,1
8154,SMS,0.57,5
8155,SMS,0.16,5
8155,In-Person,0.32,5
8155,Mobile App,0.97,2
8155,Email,0.52,4
8155,Direct Mail,0.56,3
8155,Push Notification,0.73,1
8156,Mobile App,0.89,2
8156,Website Chat,0.21,4
8156,Direct Mail,0.92,2
8156,In-Person,0.97,2
8157,SMS,0.21,5
8157,Website Chat,0.41,3
8157,Mobile App,0.23,5
8158,Direct Mail,0.98,1
8158,Website Chat,0.62,3
8158,SMS,0.33,3
8158,In-Person,0.46,1
8160,Phone,0.2,1
8160,Mobile App,0.73,5
8160,In-Person,0.77,5
8160,Website Chat,0.41,2
8160,Direct Mail,0.82,5
8161,Direct Mail,0.48,5
8161,SMS,0.11,3
8161,Email,0.22,5
8161,Push Notification,0.37,3
8161,Website Chat,0.56,1
8162,Email,0.62,5
8162,In-Person,0.96,1
8162,Phone,0.91,2
8162,SMS,0.47,5
8162,Website Chat,0.21,3
8163,In-Person,0.85,5
8163,SMS,0.98,1
8163,Website Chat,0.34,3
8164,Phone,0.46,2
8164,Website Chat,0.13,1
8164,Push Notification,0.65,3
8164,Direct Mail,0.78,3
8164,SMS,0.42,2
8165,Phone,0.43,1
8165,In-Person,0.72,3
8165,SMS,0.55,3
8165,Mobile App,0.78,2
8165,Push Notification,0.81,1
8165,Email,0.48,4
8166,Phone,0.88,1
8166,Website Chat,0.56,2
8166,Direct Mail,0.65,5
8166,Push Notification,0.27,2
8167,Website Chat,0.35,5
8167,Email,0.17,3
8167,In-Person,0.46,4
8167,Mobile App,0.85,4
8168,In-Person,0.14,3
8168,Phone,0.92,1
8168,Mobile App,0.54,3
8168,Direct Mail,0.81,3
8168,Push Notification,0.8,2
8169,In-Person,0.63,3
8169,Email,0.71,4
8169,Push Notification,0.65,1
8169,Website Chat,0.12,4
8169,Mobile App,0.27,3
8169,Direct Mail,0.17,5
8170,Website Chat,0.23,2
8170,Direct Mail,0.46,4
8170,Phone,0.44,4
8171,Website Chat,0.64,2
8171,Phone,0.49,1
8171,Push Notification,0.87,5
8171,Direct Mail,0.24,2
8172,In-Person,0.87,3
8172,Website Chat,0.4,5
8173,Direct Mail,0.12,3
8173,Mobile App,0.94,1
8173,Website Chat,0.33,4
8173,Email,0.91,1
8173,In-Person,0.36,3
8173,Phone,0.61,2
8174,Website Chat,0.46,2
8174,SMS,0.48,4
8174,In-Person,0.44,5
8174,Direct Mail,0.21,1
8174,Email,0.32,5
8174,Mobile App,0.53,4
8175,Website Chat,0.28,3
8175,Push Notification,0.3,2
8176,Direct Mail,0.12,3
8176,Push Notification,0.22,2
8176,SMS,0.92,4
8176,Mobile App,0.51,1
8177,Email,0.41,4
8177,Push Notification,0.55,2
8178,Website Chat,0.83,1
8178,Direct Mail,0.15,2
8178,Push Notification,0.41,5
8178,SMS,0.55,2
8178,Phone,0.7,1
8178,Mobile App,0.55,2
8180,Mobile App,0.24,4
8180,Email,0.56,3
8181,SMS,0.93,4
8181,Website Chat,0.77,4
8181,Direct Mail,0.54,2
8181,In-Person,0.27,1
8181,Mobile App,0.36,2
8182,In-Person,0.91,3
8182,Mobile App,0.92,5
8182,Email,0.89,1
8182,Phone,0.5,1
8183,Website Chat,0.86,5
8183,Push Notification,0.85,3
8183,Direct Mail,0.11,2
8183,Phone,0.96,3
8183,SMS,0.52,1
8184,SMS,0.45,4
8184,Direct Mail,0.7,1
8184,Website Chat,0.18,2
8184,Mobile App,0.12,1
8184,In-Person,0.32,3
8184,Push Notification,0.75,1
8185,In-Person,0.91,5
8185,Website Chat,0.65,2
8185,Push Notification,0.53,4
8185,Phone,0.86,1
8185,Email,0.16,1
8186,Mobile App,0.48,4
8186,SMS,0.87,1
8186,Phone,0.3,2
8186,Push Notification,0.63,5
8187,SMS,0.15,3
8187,In-Person,0.42,5
8187,Push Notification,0.29,1
8187,Phone,0.26,1
8187,Direct Mail,0.37,5
8187,Mobile App,0.72,1
8189,In-Person,0.35,1
8189,Mobile App,0.84,5
8189,Email,0.98,3
8189,SMS,0.17,5
8190,Direct Mail,0.22,5
8190,Mobile App,0.74,2
8190,Email,0.26,3
8191,Direct Mail,0.43,3
8191,Mobile App,0.83,4
8191,Phone,0.57,5
8192,SMS,0.35,2
8192,In-Person,0.14,2
8192,Email,0.74,1
8192,Mobile App,0.71,3
8192,Direct Mail,0.94,2
8192,Phone,0.27,1
8193,Push Notification,0.62,4
8193,Phone,0.25,1
8193,Website Chat,0.47,4
8193,In-Person,0.6,1
8193,Mobile App,0.74,1
8194,SMS,0.9,4
8194,Push Notification,0.99,4
8194,Mobile App,0.58,5
8194,Website Chat,0.27,5
8195,Website Chat,0.83,3
8195,Email,0.68,4
8195,Direct Mail,0.28,1
8195,In-Person,0.11,5
8196,Direct Mail,0.55,5
8196,Website Chat,0.9,3
8197,Push Notification,0.53,4
8197,Email,0.61,5
8198,Direct Mail,0.95,4
8198,Email,0.44,2
8198,Phone,0.71,5
8198,SMS,0.88,5
8198,Website Chat,0.76,2
8198,Push Notification,0.84,5
8199,Mobile App,0.16,4
8199,Direct Mail,0.67,5
8199,Phone,0.85,5
8199,Push Notification,0.5,1
8200,Push Notification,0.91,5
8200,Website Chat,0.49,1
8200,Email,0.75,2
8200,Direct Mail,0.18,3
8201,Phone,0.78,3
8201,Push Notification,0.15,1
8201,In-Person,0.23,3
8201,SMS,0.5,4
8201,Website Chat,0.95,1
8201,Mobile App,0.2,5
8202,Email,0.16,2
8202,Direct Mail,0.75,5
8202,Push Notification,0.41,5
8202,Phone,0.48,3
8202,Mobile App,0.35,5
8203,Phone,0.24,2
8203,SMS,0.5,3
8203,Website Chat,0.81,4
8203,Direct Mail,0.28,4
8204,Push Notification,0.2,5
8204,SMS,0.75,3
8205,Website Chat,0.37,3
8205,Email,0.86,3
8205,Push Notification,0.87,2
8205,Mobile App,0.82,1
8205,Direct Mail,0.24,1
8205,In-Person,0.29,3
8206,Email,0.75,5
8206,Phone,0.11,2
8206,Push Notification,0.36,1
8206,Mobile App,0.11,4
8206,Website Chat,0.34,4
8206,Direct Mail,0.23,2
8207,Email,0.98,2
8207,In-Person,0.44,3
8207,Push Notification,0.84,3
8207,Mobile App,0.47,1
8208,Direct Mail,0.51,5
8208,Push Notification,0.33,5
8209,Phone,0.54,4
8209,Website Chat,0.13,3
8209,In-Person,0.71,2
8209,Push Notification,0.71,1
8210,Push Notification,0.9,1
8210,Mobile App,0.44,1
8211,In-Person,0.38,2
8211,Push Notification,0.81,3
8211,Website Chat,0.2,5
8212,Mobile App,0.24,1
8212,Push Notification,0.69,4
8212,Website Chat,0.91,2
8212,Phone,0.48,1
8213,Push Notification,0.35,2
8213,Mobile App,0.6,1
8213,Website Chat,0.38,1
8213,SMS,0.55,1
8214,Direct Mail,0.82,2
8214,Phone,0.92,5
8215,SMS,0.65,4
8215,Phone,0.66,1
8215,Push Notification,0.72,5
8215,Mobile App,0.61,5
8215,Website Chat,0.55,4
8215,Email,0.86,1
8216,Website Chat,0.61,4
8216,Email,0.24,5
8216,Mobile App,0.31,1
8217,In-Person,0.52,5
8217,Website Chat,0.48,4
8217,Mobile App,0.64,4
8217,Direct Mail,0.53,1
8217,SMS,0.5,4
8217,Phone,0.39,2
8218,Mobile App,0.58,4
8218,In-Person,0.1,5
8218,Direct Mail,0.87,3
8218,Push Notification,0.13,5
8219,Email,0.26,3
8219,Website Chat,0.61,2
8220,Website Chat,0.83,1
8220,Email,0.55,5
8221,Direct Mail,0.91,2
8221,Mobile App,0.65,2
8221,Email,0.66,5
8221,Phone,0.79,2
8221,Website Chat,0.43,3
8221,SMS,0.76,1
8222,In-Person,0.45,2
8222,Website Chat,0.53,2
8222,SMS,0.33,5
8222,Mobile App,0.62,2
8222,Email,0.2,2
8222,Push Notification,0.91,4
8223,Email,0.46,5
8223,Direct Mail,0.79,2
8223,SMS,0.94,3
8223,In-Person,0.25,4
8223,Phone,0.2,5
8224,Website Chat,0.6,4
8224,SMS,0.27,3
8224,Direct Mail,0.34,1
8225,Push Notification,0.6,3
8225,Email,0.46,1
8226,Mobile App,0.66,1
8226,Push Notification,0.87,2
8226,In-Person,0.78,4
8226,SMS,0.39,5
8226,Email,0.91,3
8226,Phone,0.44,4
8227,Email,0.46,1
8227,Push Notification,0.74,3
8227,Mobile App,0.99,2
8227,SMS,0.56,3
8228,Direct Mail,0.58,1
8228,In-Person,0.7,1
8228,Website Chat,0.36,3
8228,SMS,0.77,1
8228,Email,0.47,3
8229,Phone,0.29,5
8229,Website Chat,0.47,2
8230,In-Person,0.77,4
8230,Direct Mail,0.29,1
8230,SMS,0.39,3
8231,Mobile App,0.88,4
8231,Direct Mail,0.59,4
8232,Mobile App,0.88,3
8232,In-Person,0.85,4
8232,Push Notification,0.88,3
8233,Mobile App,0.35,1
8233,Phone,0.59,1
8233,In-Person,0.12,3
8233,SMS,0.22,1
8233,Email,0.27,4
8234,Direct Mail,0.37,3
8234,Phone,0.38,4
8235,In-Person,0.4,2
8235,Website Chat,0.32,2
8235,Direct Mail,0.14,2
8236,In-Person,0.71,4
8236,SMS,0.45,3
8236,Push Notification,0.67,5
8236,Mobile App,0.29,5
8237,Direct Mail,0.16,4
8237,SMS,0.28,4
8237,Email,0.6,2
8237,Push Notification,0.56,1
8237,Mobile App,0.95,4
8238,Mobile App,0.52,1
8238,SMS,0.72,5
8238,Push Notification,0.77,3
8238,Email,0.32,4
8238,Website Chat,0.26,5
8238,Direct Mail,0.15,5
8239,SMS,0.85,2
8239,In-Person,0.38,1
8239,Website Chat,0.91,4
8240,Email,0.71,5
8240,Mobile App,0.64,1
8241,Mobile App,0.12,1
8241,In-Person,0.63,5
8241,Direct Mail,0.52,3
8241,Phone,0.68,1
8242,Mobile App,0.52,1
8242,Website Chat,0.32,1
8242,Direct Mail,0.86,2
8242,Phone,0.44,5
8242,SMS,0.64,3
8243,Website Chat,0.5,2
8243,Email,0.96,2
8243,Direct Mail,0.64,2
8245,Mobile App,0.88,5
8245,Website Chat,0.99,1
8246,Direct Mail,0.89,4
8246,Mobile App,0.56,3
8246,Email,0.11,4
8247,In-Person,0.42,4
8247,SMS,0.8,4
8247,Mobile App,0.97,2
8247,Phone,0.45,2
8248,Phone,0.41,3
8248,Mobile App,0.36,4
8249,Email,0.61,3
8249,SMS,0.58,3
8249,In-Person,0.47,4
8249,Push Notification,0.34,1
8250,Push Notification,0.92,3
8250,In-Person,0.52,1
8250,Website Chat,0.59,4
8250,SMS,0.41,2
8251,Mobile App,0.13,4
8251,SMS,0.8,4
8252,Push Notification,0.13,1
8252,SMS,0.76,1
8252,Direct Mail,0.7,1
8252,Website Chat,0.98,2
8252,Phone,0.7,3
8253,Website Chat,0.89,1
8253,In-Person,0.82,3
8253,Push Notification,0.7,1
8254,Email,0.18,5
8254,Phone,0.88,1
8254,Mobile App,0.74,1
8254,SMS,0.62,4
8254,Push Notification,0.56,1
8255,Push Notification,0.72,1
8255,Email,0.5,2
8256,Phone,0.36,5
8256,Push Notification,0.97,3
8256,Website Chat,0.61,5
8256,Mobile App,0.31,1
8256,In-Person,0.85,5
8257,Phone,0.84,4
8257,Website Chat,0.56,5
8257,Email,0.61,4
8257,Direct Mail,0.18,5
8257,Push Notification,0.95,2
8257,Mobile App,0.39,2
8258,Direct Mail,0.47,1
8258,Mobile App,0.66,2
8258,SMS,0.77,3
8258,Push Notification,0.7,4
8259,Push Notification,0.38,4
8259,Phone,0.95,2
8259,SMS,0.85,1
8260,Phone,0.78,2
8260,In-Person,0.7,4
8260,Push Notification,0.67,5
8260,Email,0.57,4
8260,Mobile App,0.78,2
8260,SMS,0.81,3
8261,Mobile App,0.22,2
8261,Phone,0.3,4
8261,Direct Mail,0.83,5
8261,Email,0.92,4
8262,Push Notification,0.17,2
8262,Phone,0.62,1
8263,Push Notification,0.79,1
8263,Email,0.67,2
8263,Phone,0.66,3
8263,Direct Mail,0.24,1
8263,Mobile App,0.92,3
8263,SMS,0.4,4
8264,Push Notification,0.86,2
8264,SMS,0.69,2
8265,Push Notification,0.17,3
8265,Mobile App,0.22,4
8266,Push Notification,0.53,5
8266,In-Person,0.71,5
8266,Email,0.54,2
8266,Phone,0.23,5
8267,Website Chat,0.37,3
8267,Push Notification,0.48,3
8268,Push Notification,0.83,3
8268,Direct Mail,0.94,5
8268,Email,0.54,3
8268,Mobile App,0.96,1
8268,In-Person,0.57,1
8269,Mobile App,0.29,5
8269,Email,0.71,2
8270,Phone,0.25,1
8270,Push Notification,0.73,3
8270,SMS,0.3,1
8271,Push Notification,0.77,4
8271,Phone,0.27,3
8271,SMS,0.66,2
8271,Direct Mail,0.43,3
8271,Email,0.72,1
8272,Push Notification,0.56,3
8272,Website Chat,0.5,2
8272,Phone,0.35,5
8272,Direct Mail,0.68,4
8273,SMS,0.18,2
8273,Push Notification,0.22,5
8273,Phone,0.6,3
8273,Direct Mail,0.38,3
8274,Email,0.69,3
8274,Website Chat,0.66,3
8274,SMS,0.46,2
8274,Mobile App,0.37,3
8274,Push Notification,0.66,4
8275,SMS,0.95,2
8275,Email,0.18,3
8275,Phone,0.21,3
8276,Direct Mail,0.22,4
8276,Mobile App,0.5,3
8276,Email,0.35,4
8276,Push Notification,0.3,3
8277,Phone,0.36,1
8277,Direct Mail,0.29,2
8277,Email,0.47,4
8277,Push Notification,0.12,2
8277,Website Chat,0.21,2
8277,SMS,0.18,3
8278,SMS,0.47,3
8278,Mobile App,0.88,5
8278,Push Notification,0.63,2
8278,Direct Mail,0.64,5
8278,In-Person,0.52,2
8278,Website Chat,0.77,2
8279,Phone,0.48,3
8279,SMS,0.14,5
8279,Website Chat,0.25,5
8280,Website Chat,0.36,3
8280,Push Notification,0.4,3
8280,SMS,0.36,4
8280,Email,0.5,2
8280,Phone,0.32,5
8281,Direct Mail,0.27,3
8281,In-Person,0.78,5
8282,In-Person,0.69,2
8282,Website Chat,0.17,5
8282,Email,0.57,4
8283,Email,0.81,2
8283,Phone,0.28,3
8283,Website Chat,0.61,3
8283,Mobile App,0.33,1
8283,SMS,0.62,4
8283,Push Notification,0.15,4
8284,Mobile App,0.29,3
8284,Direct Mail,0.54,1
8284,Email,0.43,4
8284,Push Notification,0.34,5
8284,In-Person,0.33,4
8284,Phone,0.45,4
8286,SMS,0.46,4
8286,In-Person,0.83,5
8286,Email,0.58,4
8287,Direct Mail,0.44,5
8287,Phone,0.29,2
8287,Website Chat,0.83,3
8287,SMS,0.67,3
8287,Push Notification,0.62,3
8287,Mobile App,0.6,2
8288,Email,0.91,2
8288,In-Person,0.21,3
8288,Push Notification,0.54,5
8288,Direct Mail,0.59,4
8288,Phone,0.87,2
8289,Mobile App,0.28,5
8289,Push Notification,0.68,3
8289,In-Person,0.94,1
8289,Website Chat,0.95,2
8289,Direct Mail,0.27,4
8290,SMS,0.23,2
8290,Website Chat,0.54,2
8290,Push Notification,0.61,4
8291,Push Notification,0.73,5
8291,Phone,0.32,2
8291,Email,0.89,1
8291,Direct Mail,0.46,1
8291,In-Person,0.87,1
8291,Website Chat,0.82,5
8292,Mobile App,0.4,1
8292,Phone,0.74,3
8293,SMS,0.1,3
8293,Email,0.81,4
8293,Mobile App,0.71,4
8294,In-Person,0.83,5
8294,Mobile App,0.88,5
8294,Website Chat,0.49,1
8294,Email,0.94,1
8294,Direct Mail,0.64,5
8294,SMS,0.24,4
8295,Mobile App,0.14,3
8295,Email,0.26,2
8296,In-Person,0.12,2
8296,Mobile App,0.31,2
8296,Direct Mail,0.98,5
8296,Website Chat,0.26,1
8297,Mobile App,0.1,1
8297,SMS,0.66,3
8298,SMS,0.11,2
8298,Push Notification,0.95,2
8298,Phone,0.66,2
8298,Direct Mail,0.8,3
8298,Email,0.24,3
8298,In-Person,0.55,4
8299,Push Notification,0.34,3
8299,In-Person,0.99,3
8299,Website Chat,0.68,5
8299,Mobile App,0.34,3
8299,SMS,0.97,2
8299,Direct Mail,0.36,5
8300,Email,0.49,2
8300,Website Chat,0.49,3
8301,Push Notification,0.73,2
8301,Mobile App,0.85,5
8302,Direct Mail,1.0,1
8302,In-Person,0.4,5
8303,Email,0.84,3
8303,Push Notification,0.83,4
8303,Phone,0.42,1
8303,SMS,0.22,5
8303,In-Person,0.8,4
8303,Website Chat,0.82,5
8304,Phone,0.15,5
8304,Mobile App,0.75,5
8304,In-Person,0.87,2
8304,Website Chat,0.49,3
8304,Direct Mail,0.55,2
8304,Email,0.86,3
8305,SMS,0.67,4
8305,Direct Mail,0.22,3
8305,Website Chat,0.51,5
8306,Website Chat,0.7,5
8306,SMS,0.8,4
8307,Push Notification,0.43,2
8307,SMS,0.81,3
8307,Email,0.28,1
8307,Direct Mail,0.62,3
